0C000006UP	UKI	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\UKI\Fundamental\Segmentation\Delta

0C00000767	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\FinancialStatements\Delta
0C00000767	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\OperationRatios\Delta
0C00000767	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\Segmentation\Delta
0C00000767	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\OperationRatios\Delta
0C00000767	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\Segmentation\Delta
0C00000767	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\FinancialStatements\Delta

0C000007BZ	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\FinancialStatements\Delta
0C000007BZ	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\Segmentation\Delta
0C000007BZ	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\OperationRatios\Delta
0C000007BZ	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\FinancialStatements\Delta
0C000007BZ	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\OperationRatios\Delta
0C000007BZ	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\Segmentation\Delta
0C000007BZ	LTA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\LTA\Fundamental\Segmentation\Delta
0C000007BZ	LTA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\LTA\Fundamental\FinancialStatements\Delta
0C000007BZ	LTA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\LTA\Fundamental\OperationRatios\Delta
0C000007BZ	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\OperationRatios\Delta
0C000007BZ	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\Segmentation\Delta
0C000007BZ	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\FinancialStatements\Delta

0C000007D1	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\FinancialStatements\Delta
0C000007D1	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\Segmentation\Delta
0C000007D1	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\Segmentation\Delta
0C000007D1	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\FinancialStatements\Delta

0C000008RC	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\FinancialStatements\Delta
0C000008RC	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\OperationRatios\Delta
0C000008RC	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\Segmentation\Delta
0C000008RC	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\OperationRatios\Delta
0C000008RC	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\Segmentation\Delta
0C000008RC	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\FinancialStatements\Delta

0C000008TY	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\OperationRatios\Delta
0C000008TY	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\Segmentation\Delta
0C000008TY	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\FinancialStatements\Delta

0C000008UQ	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\FinancialStatements\Delta
0C000008UQ	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\Segmentation\Delta
0C000008UQ	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\OperationRatios\Delta
0C000008UQ	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\FinancialStatements\Delta
0C000008UQ	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\OperationRatios\Delta
0C000008UQ	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\Segmentation\Delta
0C000008UQ	LTA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\LTA\Fundamental\Segmentation\Delta
0C000008UQ	LTA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\LTA\Fundamental\FinancialStatements\Delta
0C000008UQ	LTA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\LTA\Fundamental\OperationRatios\Delta
0C000008UQ	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\OperationRatios\Delta
0C000008UQ	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\Segmentation\Delta
0C000008UQ	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\FinancialStatements\Delta
0C000008UQ	UKI	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\UKI\Fundamental\OperationRatios\Delta
0C000008UQ	UKI	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\UKI\Fundamental\FinancialStatements\Delta
0C000008UQ	UKI	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\UKI\Fundamental\Segmentation\Delta

0C0000099W	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\FinancialStatements\Delta
0C0000099W	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\OperationRatios\Delta
0C0000099W	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\Segmentation\Delta
0C0000099W	LTA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\LTA\Fundamental\Segmentation\Delta
0C0000099W	LTA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\LTA\Fundamental\FinancialStatements\Delta
0C0000099W	LTA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\LTA\Fundamental\OperationRatios\Delta
0C0000099W	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\OperationRatios\Delta
0C0000099W	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\Segmentation\Delta
0C0000099W	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\FinancialStatements\Delta
0C0000099W	UKI	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\UKI\Fundamental\OperationRatios\Delta
0C0000099W	UKI	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\UKI\Fundamental\FinancialStatements\Delta
0C0000099W	UKI	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\UKI\Fundamental\Segmentation\Delta

0C00000BR6	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\OperationRatios\Delta
0C00000BR6	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\Segmentation\Delta
0C00000BR6	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\FinancialStatements\Delta

0C00000C5Z	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\FinancialStatements\Delta
0C00000C5Z	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\OperationRatios\Delta
0C00000C5Z	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\Segmentation\Delta
0C00000C5Z	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\OperationRatios\Delta
0C00000C5Z	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\Segmentation\Delta
0C00000C5Z	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\FinancialStatements\Delta

0C00000CFR	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\FinancialStatements\Delta
0C00000CFR	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\Segmentation\Delta
0C00000CFR	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\OperationRatios\Delta
0C00000CFR	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\FinancialStatements\Delta
0C00000CFR	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\OperationRatios\Delta
0C00000CFR	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\Segmentation\Delta
0C00000CFR	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\OperationRatios\Delta
0C00000CFR	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\Segmentation\Delta
0C00000CFR	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\FinancialStatements\Delta

0C00000CKJ	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\FinancialStatements\Delta
0C00000CKJ	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\OperationRatios\Delta
0C00000CKJ	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\Segmentation\Delta
0C00000CKJ	LTA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\LTA\Fundamental\Segmentation\Delta
0C00000CKJ	LTA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\LTA\Fundamental\FinancialStatements\Delta
0C00000CKJ	LTA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\LTA\Fundamental\OperationRatios\Delta
0C00000CKJ	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\OperationRatios\Delta
0C00000CKJ	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\Segmentation\Delta
0C00000CKJ	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\FinancialStatements\Delta

0C00000D8B	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\FinancialStatements\Delta
0C00000D8B	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\Segmentation\Delta
0C00000D8B	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\OperationRatios\Delta
0C00000D8B	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\FinancialStatements\Delta
0C00000D8B	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\OperationRatios\Delta
0C00000D8B	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\Segmentation\Delta
0C00000D8B	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\OperationRatios\Delta
0C00000D8B	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\Segmentation\Delta
0C00000D8B	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\FinancialStatements\Delta

0C00000I6L	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\FinancialStatements\Delta
0C00000I6L	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\OperationRatios\Delta
0C00000I6L	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\Segmentation\Delta
0C00000I6L	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\OperationRatios\Delta
0C00000I6L	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\Segmentation\Delta
0C00000I6L	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\FinancialStatements\Delta

0C00000IEW	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\FinancialStatements\Delta
0C00000IEW	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\OperationRatios\Delta
0C00000IEW	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\Segmentation\Delta
0C00000IEW	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\OperationRatios\Delta
0C00000IEW	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\Segmentation\Delta
0C00000IEW	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\FinancialStatements\Delta

0C00000V3K	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\FinancialStatements\Delta
0C00000V3K	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\Segmentation\Delta
0C00000V3K	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\OperationRatios\Delta
0C00000V3K	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\FinancialStatements\Delta
0C00000V3K	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\OperationRatios\Delta
0C00000V3K	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\Segmentation\Delta
0C00000V3K	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\OperationRatios\Delta
0C00000V3K	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\Segmentation\Delta
0C00000V3K	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\FinancialStatements\Delta

0C00000V4I	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\FinancialStatements\Delta
0C00000V4I	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\Segmentation\Delta
0C00000V4I	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\OperationRatios\Delta
0C00000V4I	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\FinancialStatements\Delta
0C00000V4I	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\OperationRatios\Delta
0C00000V4I	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\Segmentation\Delta
0C00000V4I	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\OperationRatios\Delta
0C00000V4I	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\Segmentation\Delta
0C00000V4I	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\FinancialStatements\Delta

0C00000WVL	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\FinancialStatements\Delta
0C00000WVL	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\Segmentation\Delta
0C00000WVL	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\OperationRatios\Delta
0C00000WVL	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\FinancialStatements\Delta
0C00000WVL	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\OperationRatios\Delta
0C00000WVL	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\Segmentation\Delta
0C00000WVL	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\OperationRatios\Delta
0C00000WVL	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\Segmentation\Delta
0C00000WVL	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\FinancialStatements\Delta

0C00000X7E	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\FinancialStatements\Delta
0C00000X7E	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\OperationRatios\Delta
0C00000X7E	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\OperationRatios\Delta
0C00000X7E	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\FinancialStatements\Delta
0C00000X7E	UKI	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\UKI\Fundamental\OperationRatios\Delta
0C00000X7E	UKI	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\UKI\Fundamental\FinancialStatements\Delta

0C00000X84	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\FinancialStatements\Delta
0C00000X84	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\Segmentation\Delta
0C00000X84	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\OperationRatios\Delta
0C00000X84	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\FinancialStatements\Delta
0C00000X84	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\OperationRatios\Delta
0C00000X84	EUR	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\EUR\Fundamental\Segmentation\Delta
0C00000X84	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\OperationRatios\Delta
0C00000X84	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\Segmentation\Delta
0C00000X84	NRA	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\NRA\Fundamental\FinancialStatements\Delta

0C00000XUV	ASP	\morningstar.com\shares\GeDataFeed\GeDataFeed\DEV\PT2.0_GEDF_180315\ASP\Fundamental\FinancialStatements\Delta
