0C000014AL|20095|5000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|20100|58880000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|20106|58873000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|20108|3135000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|20112|58880000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|20136|55745000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|20145|0.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|20158|57000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|20159|1123000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|20177|7000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|20309|55745000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|20331|55745000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|20316|55745000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|20346|55745000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|20347|0.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|20363|343000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|20378|2010000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|20395|48341000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|20418|0.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|20419|0.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|20424|55745000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|20001|2017-03-31|2017-03-31|12M|3|GBP|A|0
0C000014AL|20002|2017-06-28|2017-03-31|12M|3|GBP|A|0
0C000014AL|20004|Annual|2017-03-31|12M|3|GBP|A|0
0C000014AL|28005|0|2017-03-31|12M|3|GBP|A|0
0C000014AL|20206|849000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20213|-1030000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20045|508000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20057|0.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20091|9784000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20093|9784000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20094|9784000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20095|4000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20100|11379000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20106|11375000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20108|1595000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20112|11379000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20136|9784000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20145|0.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20159|565000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20177|4000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20309|9784000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20331|9784000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20316|9784000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20346|9784000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20347|0.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20363|245000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20378|1030000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20395|6047000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20418|0.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20419|0.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20424|9784000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20001|2017-03-31|2017-03-31|6M|3|GBP|A|1
0C000014AL|28005|0|2017-03-31|6M|3|GBP|A|1
0C000014AL|23027|1200000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23030|771000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23032|771000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23038|1200000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23280|322851000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23111|321365000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23165|1423000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23189|2138000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23204|321351000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23215|322851000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23220|324274000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23374|322851000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23259|1423000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23232|300000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23382|1423000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23245|322851000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23383|322851000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23384|322851000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23261|322851000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23393|24000000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23403|322851000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23414|321365000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23466|321365000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23532|24000000.000000|2017-09-30|3M|3|GBP|A|0
0C000014AL|23027|1200000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23030|4059000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23032|4059000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23038|1200000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23280|307480000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23111|300300000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23165|985000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23179|207000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23189|3899000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23204|305980000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23215|307480000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23220|308465000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23374|307480000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23259|985000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23232|300000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23382|985000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23245|307480000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23383|307480000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23384|307480000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23261|307480000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23393|24000000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23403|307480000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23414|300300000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23466|300300000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23532|24000000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|23027|1200000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23030|4059000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23032|4059000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23038|1200000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23280|307480000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23111|300300000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23165|985000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23179|207000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23189|3899000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23204|305980000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23215|307480000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23220|308465000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23374|307480000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23259|985000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23232|300000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23382|985000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23245|307480000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23383|307480000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23384|307480000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23261|307480000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23393|24000000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23403|307480000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23414|300300000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23466|300300000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|23532|24000000.000000|2017-03-31|3M|3|GBP|A|0
0C000014AL|26007|-1920000.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26012|-1920000.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26014|-1449000.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26015|4059000.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26016|771000.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26027|-3369000.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26147|0.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26040|1000.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26045|1385000.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26053|1386000.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26154|-1920000.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26063|81000.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26158|-20045000.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26078|-81000.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26080|17311000.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26164|0.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26185|-1449000.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26204|-20045000.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26234|-20126000.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26240|-20000.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26253|0.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26298|-1429000.000000|2017-09-30|6M|3|GBP|A|0
0C000014AL|26007|-3840000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|26012|-3842000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|26014|2762000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|26015|5028000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|26016|4059000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|26027|-1080000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|26147|0.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|26040|25000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|26045|-1456000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|26053|-1431000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|26154|-3840000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|26063|111000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|26158|-51443000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|26078|-111000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|26080|55747000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|26164|0.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|26185|2762000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|26204|-51443000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|26234|-51554000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|26253|-2000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|26298|2762000.000000|2017-03-31|12M|3|GBP|A|0
0C000014AL|26007|-1920000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|26012|-1920000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|26014|-694000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|26015|6564000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|26016|4059000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|26027|-2505000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|26147|0.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|26040|33000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|26045|-1473000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|26053|-1440000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|26154|-1920000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|26063|109000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|26158|-8929000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|26078|-109000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|26080|9784000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|26164|0.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|26185|-694000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|26204|-8929000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|26234|-9038000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|26253|0.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|26298|-694000.000000|2017-03-31|6M|3|GBP|A|1
0C000014AL|20206|5955000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20213|-2010000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20219|4234000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20045|1066000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20057|2000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20091|55745000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20093|55745000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20094|55745000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20095|5000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20100|58880000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20106|58873000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20108|3135000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20112|58880000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20136|55745000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20145|0.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20158|57000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20159|1123000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20177|7000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20309|55745000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20331|55745000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20316|55745000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20346|55745000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20347|0.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20363|343000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20378|2010000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20395|48341000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20418|0.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20419|0.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20424|55745000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20001|2017-03-31|2017-03-31|12M|3|GBP|P|0
0C000014AL|20002|2017-06-22|2017-03-31|12M|3|GBP|P|0
0C000014AL|20004|Prelim|2017-03-31|12M|3|GBP|P|0
0C000014AL|28005|0|2017-03-31|12M|3|GBP|P|0
0C000014AL|23027|1200000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23030|4059000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23032|4059000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23038|1200000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23280|307480000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23111|300300000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23165|985000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23179|207000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23189|3899000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23204|305980000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23215|307480000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23220|308465000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23374|307480000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23259|985000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23232|300000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23382|985000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23245|307480000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23383|307480000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23384|307480000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23261|307480000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23393|24000000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23403|307480000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23414|300300000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23466|300300000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|23532|24000000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|26007|-3840000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|26012|-3842000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|26014|2762000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|26015|5028000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|26016|4059000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|26027|-1080000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|26147|0.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|26040|25000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|26045|-1456000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|26053|-1431000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|26154|-3840000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|26063|111000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|26158|-51443000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|26078|-111000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|26080|55747000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|26164|0.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|26185|2762000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|26204|-51443000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|26234|-51554000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|26253|-2000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|26298|2762000.000000|2017-03-31|12M|3|GBP|P|0
0C000014AL|20206|6151000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20213|-2132000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20045|1114000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20057|0.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20091|27075000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20093|27075000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20094|27075000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20095|7000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20100|30398000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20106|30391000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20108|3303000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20112|30398000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20136|27095000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20145|20000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20159|1171000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20177|7000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20309|27075000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20331|27075000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20316|27075000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20346|27075000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20347|0.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20363|626000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20378|2132000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20395|19380000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20418|0.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20419|0.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20424|27075000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|20001|2017-09-30|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|28005|0|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|26007|-3840000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|26012|-3840000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|26014|-2143000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|26015|6564000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|26016|581000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|26027|-5983000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|26147|0.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|26040|34000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|26045|-88000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|26053|-54000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|26154|-3840000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|26063|190000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|26158|-28974000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|26078|-190000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|26080|27095000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|26164|0.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|26185|-2143000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|26204|-28974000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|26234|-29164000.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|26253|0.000000|2017-09-30|12M|3|GBP|TTM|1
0C000014AL|26298|-2123000.000000|2017-09-30|12M|3|GBP|TTM|1
